x,y,z,intensity
5.0626,0.823,-0.1454,0.20461
-2.4039,-7.6841,0.1594,0.1548
5.1047,-4.387,-0.2743,0.13589
-0.97,7.8684,0.4294,0.10319
-2.9864,3.4499,-0.0798,0.23094
6.0945,-3.3912,0.2375,0.23823
4.2283,2.1881,-0.1739,0.33849
-5.4782,-0.0935,-0.2207,0.33189
-2.0267,-4.8004,0.6075,0.38732
0.7419,-1.4531,0.4826,0.84681
1.3366,0.4567,0.9405,0.7891
-1.2283,-0.4781,-0.3895,0.69958
3.699,5.3788,-0.2058,0.10061
1.8932,1.9901,0.3564,0.45207
-0.1005,0.9915,-0.8151,0.27782
-5.236,6.4752,-0.3063,0.11374
-1.2138,3.9284,0.4986,0.5976
7.4197,4.5018,0.0525,0.12976
2.3381,-1.7766,0.5671,0.49151
-0.5689,3.3253,-0.8641,0.49292
1.1153,-5.3798,0.6799,0.20491
1.4489,6.8256,0.5479,0.15525
2.3761,-10.089,0.3046,0.09352
4.5583,-5.4549,0.0343,0.16209
-2.4125,7.7934,0.0932,0.14815
-4.0243,2.8093,-0.254,0.17632
7.421,-0.2219,0.0503,0.12257
3.6557,0.6867,0.9495,0.26071
-1.3184,3.2377,1.1693,0.5098
7.1316,-2.5836,-0.459,0.14697
0.9724,-1.0013,-0.3102,0.82758
1.6021,-8.7876,0.3635,0.07113
7.2931,5.1929,-0.4059,0.1378
3.861,-1.0514,0.1933,0.34605
-1.989,-10.0267,0.5893,0.09579
8.029,-0.588,-0.2207,0.15184
-4.8888,6.0849,0.361,0.12281
-3.5315,2.6252,-0.0706,0.35946
-2.3417,-2.9782,-0.211,0.51196
-2.6545,7.1946,-0.2602,0.17223
-6.3373,-0.1714,0.157,0.26342
8.3455,1.7577,-0.3311,0.09571
3.779,-0.4368,0.1665,0.41528
-2.5992,2.7188,-0.4002,0.49884
-2.2954,-2.6783,-0.4616,0.19381
-5.3308,6.962,0.2832,0.12846
-2.3171,2.9933,-0.1492,0.27395
6.2468,-3.4699,-0.164,0.17024
0.064,-1.2643,-0.3454,0.68911
-4.0915,-6.3484,0.1373,0.12892
-2.8226,-1.9204,-0.7536,0.33219
0.4466,7.4674,0.3148,0.13102
-6.6064,-3.5973,-0.2118,0.24251
-2.3562,-1.3307,-0.5833,0.68609
-0.7789,7.1633,0.4125,0.11714
-6.349,-1.7067,-0.302,0.17087
2.8432,-5.3628,-0.1653,0.17646
3.2123,-0.2863,-0.4669,0.4379
-6.0412,2.2808,0.372,0.22277
5.2412,-3.6603,-0.0281,0.11312
-8.3774,3.0715,-0.0301,0.13678
0.4759,3.1056,1.011,0.44439
7.8526,1.847,-0.0703,0.09351
-2.0427,6.9235,-0.1507,0.21298
-1.6849,3.7493,-0.464,0.45519
7.5621,6.4497,0.0869,0.09622
-4.1443,7.6283,-0.0525,0.10113
-5.9345,1.4679,-0.0404,0.29654
5.9898,-3.022,0.3186,0.24478
-5.0454,7.6442,-0.085,0.12625
-1.9896,-8.2554,0.0571,0.09509
0.8447,-5.8477,-0.557,0.28211
-0.3281,-0.3533,0.785,0.56628
-1.6105,-9.5486,0.3137,0.08576
-1.9287,-2.0825,0.056,0.42267
3.9616,2.7009,0.8465,0.25087
-0.0816,-9.21,0.4616,0.13166
-2.066,-2.566,0.4557,0.36093
3.2528,1.1437,-0.6433,0.21455
-3.5913,-7.2868,0.6487,0.1162
3.3349,-4.8485,-0.0468,0.32237
1.355,-2.8318,0.0693,0.65514
-3.6743,3.5357,0.1421,0.3735
-0.8253,-5.0551,-0.1047,0.28273
-0.3048,7.3367,0.3688,0.23676
2.0406,-8.2869,0.2442,0.04715
1.5548,-6.0978,-0.1503,0.26407
4.1858,3.4616,0.3567,0.21409
-1.203,3.5551,1.0838,0.49428
0.7421,-4.6256,-0.5211,0.29318
3.6195,3.4518,0.2734,0.29834
-5.3929,2.1485,0.5425,0.2981
-0.6986,-4.8612,0.316,0.30284
-3.8876,6.6553,0.0882,0.16351
-5.8978,-4.0077,0.0517,0.10204
-2.6564,-0.1132,0.7693,0.66983
3.5,3.4435,0.6481,0.25762
-6.4979,0.0701,-0.0631,0.17464
6.6944,-3.0922,0.1898,0.143
1.1727,5.9781,-0.2163,0.1657
-4.9173,2.4415,0.3886,0.16886
3.2793,-5.0406,0.0052,0.2431
-0.0207,6.6999,-0.0078,0.21364
-2.5846,-7.5057,0.1636,0.12043
4.2161,-4.8879,-0.6545,0.22474
1.8896,-1.3273,-0.0529,0.75836
-6.1308,-3.3649,-0.5819,0.1281
7.9506,4.0556,0.2994,0.11366
3.0863,-0.7596,0.317,0.44018
-1.3796,2.4252,-0.1321,0.3126
7.9498,-0.9536,0.7265,0.15294
1.7818,-1.4898,-0.447,0.60986
1.9971,-9.0056,-0.0165,0.0713
-0.5239,-0.0206,1.4741,1.09824
-4.2804,6.6197,-0.1979,0.11391
-5.734,-2.5318,0.0847,0.18443
4.3599,-4.9588,0.8227,0.18119
-5.5925,6.1457,-0.0039,0.16484
-6.6026,-4.7197,-0.0089,0.1258
8.0136,2.1082,0.0868,0.133
2.6353,5.5023,-0.1582,0.34216
-0.0908,3.0118,0.6983,0.49876
8.0995,0.1174,0.2102,0.12543
0.0812,7.1068,0.2734,0.14612
-5.9953,0.1626,0.6482,0.09631
-1.9641,-2.8165,-0.777,0.42916
-7.3284,5.2851,-0.109,0.03648
-4.7832,2.4626,-0.5361,0.24151
0.8397,-4.5717,0.1083,0.26879
2.7473,5.8034,0.2195,0.20672
1.4626,-0.0341,0.2962,0.55295
-3.2451,-3.8728,-0.2261,0.51164
2.6421,5.8447,0.4372,0.22077
-3.4454,-7.1931,0.4979,0.11395
-1.4984,-3.2235,0.5331,0.2711
0.4428,6.5665,-0.3427,0.26027
0.8218,-0.0908,-2.314,0.80298
3.6613,-5.5388,0.0757,0.17314
0.3739,6.3597,-0.0083,0.1985
-6.1943,-1.183,0.476,0.18758
-2.463,0.2781,-0.1878,0.54338
-5.4797,6.829,-0.0595,0.14857
0.443,2.4219,-0.131,0.5053
6.5835,-3.037,-0.1595,0.17576
-1.6833,7.7486,-0.2998,0.21057
-1.1697,4.7829,-0.2936,0.25829
5.9041,-2.8753,0.1312,0.20838
4.8634,0.8038,-1.0099,0.27486
1.3828,1.0186,-0.0917,0.57887
3.9046,-4.0347,-0.7913,0.2689
2.4843,-1.4692,-0.096,0.17617
-1.4536,-7.1434,-0.0451,0.11025
6.8657,6.6181,-0.0235,0.09649
1.7352,5.9896,1.077,0.19166
-0.6294,-8.7345,-0.1567,0.1391
-2.7395,-1.8409,-0.1424,0.40035
3.24,5.7798,0.1804,0.20274
-5.5606,0.8899,-0.3242,0.2379
-1.324,1.0834,-0.3974,0.74588
0.239,6.5062,-0.1269,0.11897
-1.4437,3.3684,0.5213,0.31323
6.7242,-3.3299,-0.6604,0.19889
2.1605,-2.29,-0.1173,0.48408
-5.354,-3.7168,-0.0856,0.22902
6.5594,-3.8051,0.4025,0.20709
0.8511,-2.0694,2.3432,0.53718
0.4216,1.8291,0.6934,0.31132
5.2328,-3.7292,0.2026,0.14251
-7.6838,5.7291,-0.2259,0.07416
-6.933,-1.5135,0.8473,0.27561
3.217,-4.7243,0.0974,0.29053
1.7571,-1.1029,-0.7199,0.76864
-5.5328,-0.8756,-0.2812,0.28343
4.801,-4.4417,-0.1609,0.23528
4.5361,-0.0668,0.4264,0.37831
1.2816,1.1518,0.6761,0.92136
7.4121,4.7646,0.4182,0.10911
-9.7981,2.2893,-0.131,0.10539
-4.0279,-5.6703,0.3897,0.17184
7.9071,4.4174,0.2695,0.03047
-7.8272,4.6692,0.0225,0.16132
-3.422,3.7703,-0.2489,0.38139
-2.0982,-3.3427,-0.117,0.50179
-7.2357,5.1641,0.1577,0.13463
-1.0456,3.4845,-0.4478,0.43552
-1.8271,-0.4196,0.5064,0.69792
1.3132,6.3217,0.3772,0.19159
1.4358,2.4298,0.4066,0.65615
7.1333,-3.3094,0.2852,0.14693
0.955,-0.9888,0.5238,0.75119
-6.1653,-0.774,0.6772,0.21571
7.0736,-3.8282,-0.2969,0.14491
-6.6457,3.0867,0.0356,0.08633
-3.5045,-7.0892,-0.0254,0.14026
6.7342,6.7173,0.4151,0.11634
-7.321,4.9267,-0.2913,0.15209
-4.3169,1.9045,0.1043,0.21494
7.9894,2.4153,0.6354,0.0475
-9.1419,2.4912,-0.2093,0.09882
0.7742,1.4052,-0.015,1.03629
8.0656,4.4509,0.1368,0.1351
2.2674,6.3689,-0.1171,0.15817
-2.0244,-9.4196,-0.126,0.11767
-2.0302,-2.7805,-0.552,0.45344
3.6026,5.4396,0.7373,0.28862
-6.1462,-3.7212,0.0534,0.18206
7.078,-2.3283,-0.1278,0.07433
-7.0318,6.6699,0.0521,0.13704
-4.8029,-2.2203,-0.6504,0.16055
1.5274,-5.927,-0.0177,0.27967
2.8808,5.9039,-0.2318,0.16344
-0.5541,3.5821,0.0287,0.42868
8.6765,0.8833,-0.106,0.10995
3.0802,1.8295,0.8277,0.24231
-2.3789,-8.3386,0.2054,0.1147
1.6899,-6.0497,-0.5984,0.21794
-7.6311,3.873,-0.3007,0.11372
-0.9535,2.9492,-0.3832,0.43953
7.2216,-1.2419,0.0296,0.10271
2.8761,4.4782,-0.5287,0.18602
-5.0965,1.8116,0.1023,0.2886
-1.182,-2.6363,-0.063,0.48063
-0.9148,7.274,0.003,0.15971
0.5099,2.4896,1.3228,0.4469
7.3281,5.3977,0.2288,0.1509
4.0829,0.3453,0.9761,0.23511
1.5358,0.3012,0.8449,0.6736
-1.5872,-4.5971,-0.4091,0.3367
-8.1112,4.2025,-0.447,0.10043
-3.4881,3.1057,0.5463,0.2392
-1.3619,-5.6669,0.045,0.31838
-1.7462,7.9124,0.7706,0.15657
0.3555,2.7363,-2.1808,0.30148
-3.064,0.0361,1.6737,0.61501
0.6466,6.8676,-0.3969,0.19007
-2.7412,-7.7318,0.5933,0.18491
-0.919,-4.7596,0.3163,0.27339
2.4553,5.2345,0.646,0.1606
-0.693,3.847,0.1152,0.19877
2.7252,-5.522,-0.553,0.26979
1.7497,6.1563,0.5067,0.21562
-5.1792,0.4973,-0.5735,0.28072
3.284,-5.9534,-0.8153,0.24347
0.8691,-1.2379,-1.1548,0.84078
-4.0649,-7.983,0.3096,0.18145
6.3258,-3.1887,-0.2344,0.1539
1.6472,-1.6582,0.5939,0.48232
-1.5873,-8.7554,-0.1527,0.11722
-1.8335,0.5933,-0.7701,0.54547
-3.4217,5.5484,0.0654,0.15
-5.3,-3.2695,-0.3856,0.24277
0.7017,-4.6096,0.1606,0.35932
4.794,1.649,0.5312,0.16871
-1.989,3.4394,-1.0809,0.41861
8.2657,3.5081,0.1117,0.09791
-1.2985,7.2087,-0.319,0.16693
0.677,3.1615,-1.3565,0.53392
2.4665,-5.5616,-0.5791,0.18629
1.6768,-1.2245,0.8547,0.79449
-3.1674,2.4105,-0.0707,0.22658
-1.6715,0.003,-0.2409,0.6911
-6.1691,5.3043,-0.3362,0.12317
-0.052,1.0668,-0.0864,0.84928
-0.4622,-5.2405,0.1373,0.37876
4.2459,-0.4174,-0.2936,0.32136
-0.2305,3.6074,-0.3667,0.37277
7.4235,-2.6336,0.2092,0.12109
-5.6083,6.0446,0.2457,0.19239
-5.2926,-1.6016,-0.0029,0.15609
-1.3763,0.9333,0.093,0.805
1.184,6.7256,-0.5608,0.21855
-0.0982,0.0301,-1.8654,1.07097
6.8412,5.2103,0.358,0.11339
4.4113,1.2341,1.0451,0.38915
-3.6167,-8.0195,-0.2554,0.15649
1.7861,-5.2661,-0.2691,0.28715
0.9608,-2.1409,-1.0007,0.62379
0.4589,2.9865,0.1123,0.53492
-2.9526,-0.944,1.0496,0.45087
2.6568,-1.7174,0.1184,0.601
-2.4452,3.8263,1.005,0.41482
-0.4988,-5.7791,-0.1988,0.39928
-3.8631,7.111,-0.1308,0.11216
1.5189,0.445,1.3724,0.58636
-2.7071,-3.6472,-0.385,0.39024
2.7765,-1.4403,0.4151,0.5175
-2.4153,-8.718,-0.167,0.14467
2.2101,-6.1573,-0.3491,0.21272
-8.9669,2.0014,0.214,0.08991
0.4217,-0.1616,-0.1521,0.51871
-2.4462,-3.7667,0.6476,0.35318
4.2243,0.6088,0.5108,0.42326
-1.3111,3.3914,1.3856,0.42393
5.774,-3.5547,0.5749,0.15171
5.0802,4.1454,-0.4354,0.2806
-2.3436,5.0253,0.3174,0.19068
-2.4286,-0.3937,-0.2394,0.43597
0.2946,-0.9638,-2.0939,0.67451
-5.7877,-2.9254,-0.0842,0.11939
-2.2744,-4.5072,-0.6514,0.22362
4.5577,2.3821,-0.3577,0.1709
-6.5352,-4.9275,-0.0749,0.15584
-1.5109,-3.2714,0.2516,0.30341
3.0515,6.4549,-0.3999,0.22617
-2.7855,3.3614,-0.4343,0.25051
-1.8991,-4.522,-0.152,0.24358
2.8454,-0.4362,0.0339,0.55141
0.6262,2.4524,-0.519,0.67069
7.9533,-1.0144,0.2527,0.10679
0.3903,-0.9295,-0.5288,0.67636
-4.2576,2.4443,0.2098,0.31945
-2.9529,-1.7403,-0.1807,0.37284
5.0483,1.7681,0.4892,0.28352
-1.8173,-8.5975,-0.0388,0.12667
7.6975,0.7889,-0.0592,0.1189
-7.0643,5.4497,-0.125,0.12557
-1.5781,-8.5759,-0.2886,0.12658
-1.3092,-4.8667,0.206,0.41978
-0.3848,8.1914,0.016,0.15232
3.1609,-9.0987,-0.0261,0.07947
7.2828,5.35,-0.3529,0.10925
1.0852,6.9925,0.3443,0.10948
-6.9632,-1.6326,0.5284,0.18449
6.5181,2.8481,0.3476,0.08308
2.3509,4.6665,-0.2273,0.12381
-3.3021,-7.5413,0.1131,0.1768
2.5537,-5.82,-0.1743,0.16769
2.1655,-1.9699,0.3592,0.39137
0.4204,2.3644,0.6525,0.65644
6.7394,-3.7066,-0.4019,0.15686
0.3234,-1.6939,0.5828,0.62723
-5.63,1.1288,0.2936,0.35876
7.1448,1.8572,0.1922,0.11593
4.4105,2.3342,0.0889,0.34033
0.8934,3.0758,-2.0088,0.56332
8.8718,4.8805,-0.2399,0.09712
4.154,0.0592,0.8996,0.23825
-6.6364,-0.3195,-0.0807,0.26487
2.2758,-5.952,0.4802,0.15732
3.4892,4.6426,0.0435,0.33002
-5.0073,1.3337,0.7276,0.24278
7.687,2.8957,-0.3023,0.12413
0.6257,5.9615,-0.2182,0.16142
0.2911,-8.2439,-0.0721,0.10695
6.6973,-3.2777,0.3477,0.19388
0.5659,-1.2547,-0.4675,0.77092
0.8138,-8.871,-0.1375,0.09869
-0.8587,-3.9519,0.5938,0.36707
3.2131,-0.8139,-0.462,0.34661
-5.4087,-3.2799,-0.0131,0.11564
-2.6573,-0.3412,1.4653,0.40866
-8.7066,3.8138,-0.3857,0.09881
-1.1196,3.8605,0.6531,0.38278
-2.0207,-3.9426,0.1714,0.38556
-4.2208,6.0451,-0.1435,0.12113
-3.9684,2.927,-0.1838,0.2269
3.316,-5.8084,-0.7589,0.17108
0.448,6.1259,-0.4138,0.18281
-6.362,-4.5801,0.1996,0.08801
8.7793,-0.0242,-0.1305,0.20012
-9.3876,3.0362,-0.1965,0.095
-4.31,-5.8213,-0.2966,0.10279
7.8555,4.6998,-0.1337,0.14931
2.3883,-2.0277,0.2056,0.41507
-6.5749,0.335,0.1386,0.19406
0.2441,-4.9851,0.7649,0.34002
-8.4567,4.5505,-0.5574,0.10754
-0.8424,-8.5995,0.0116,0.11741
1.0869,-4.9192,0.4276,0.28654
4.1419,0.9663,-0.4008,0.27171
-0.7408,-9.8806,-0.1647,0.12741
-2.3724,-2.4301,-0.2013,0.28473
4.4413,1.2867,-0.0113,0.3278
-1.7563,-8.0899,0.1716,0.10781
-2.9949,-2.3418,1.4658,0.42039
2.8331,6.0058,-0.5761,0.21331
-6.4304,-5.0819,-0.5374,0.14623
5.829,6.9971,-0.1343,0.11954
4.6368,3.0349,-0.0604,0.21521
-6.4223,-3.6831,0.1964,0.11756
0.877,-4.5918,-0.0936,0.23127
3.7821,-1.2629,0.1707,0.44464
-5.7588,-3.0798,-0.2094,0.16591
2.1581,-5.2741,-0.6874,0.35531
1.9983,-1.9495,-0.9395,0.72078
-2.413,3.5534,0.7169,0.33063
1.4935,-5.9023,-0.4396,0.20523
-5.6739,7.0305,-0.392,0.09018
-5.59,-5.8767,0.0705,0.12669
6.7984,6.5156,0.356,0.08349
-3.8818,7.3362,0.0282,0.19273
-4.8902,1.8548,0.6864,0.29479
7.4934,-2.5793,0.1848,0.13329
-4.5404,6.35,-0.2306,0.12059
-1.4792,3.7705,-0.403,0.47292
-0.6232,1.226,0.1123,1.08213
2.6275,4.6301,0.1938,0.15729
-3.5711,2.3949,0.0478,0.46537
0.2884,-5.7598,0.2665,0.25506
-4.0468,6.9344,0.4863,0.1205
3.1482,-10.0943,-0.1157,0.10915
-1.6381,-2.3641,-0.5899,0.42326
-4.8039,6.654,-0.0181,0.09216
1.2915,0.765,-0.3608,0.8066
1.6627,-6.4116,0.0195,0.20899
4.568,1.96,-0.3642,0.29094
-3.4496,2.6898,-0.5176,0.3795
7.6836,1.2937,-0.0244,0.12761
-1.23,7.7285,-0.2098,0.13937
3.7875,-9.313,-0.0514,0.11901
8.0525,-1.0831,0.1852,0.12377
1.6309,6.6309,0.4099,0.13672
-3.9617,-6.6893,0.5918,0.15204
7.312,6.1435,-0.3822,0.07097
-2.4398,6.3824,-0.0426,0.16266
0.6666,-9.436,0.1081,0.14386
8.4481,-1.3232,0.4336,0.21024
-8.2056,5.4634,-0.4519,0.05994
0.7242,-9.9354,-0.3911,0.1155
8.12,2.594,0.0346,0.1497
1.1033,-1.5829,-0.4532,0.82738
1.3522,-8.8147,0.1001,0.0656
-0.2996,-4.105,-0.0838,0.37325
-2.6098,7.1088,0.2269,0.15784
1.6644,-9.5591,-0.1365,0.08197
7.3841,6.0466,-0.2165,0.08284
0.1297,7.8189,0.0347,0.13326
-0.9288,3.7091,-1.271,0.441
8.7053,0.3589,-0.4063,0.13605
-0.0587,6.0461,0.1459,0.13599
-4.8909,1.8382,-0.3987,0.18607
-0.2674,0.7238,-0.3814,1.08175
4.9349,3.1321,-0.1147,0.29179
-2.5982,-8.3863,-0.1563,0.14658
-2.1248,-0.7035,-1.3966,0.71138
-7.0871,5.8514,0.0146,0.09875
-4.8692,0.8675,0.3151,0.22139
7.3992,-0.3917,-0.4647,0.12249
4.233,-0.2202,-0.2465,0.26046
-3.6827,-6.7821,-0.2651,0.14577
-1.3552,0.6173,0.5463,0.59728
2.0147,5.0984,0.0578,0.17075
-3.8625,-7.9834,0.0726,0.13319
6.7342,-3.5506,0.2112,0.10461
-2.9013,7.4396,-0.4841,0.1291
2.391,-9.5162,-0.1348,0.06764
8.6998,1.2854,-0.1157,0.11139
0.8696,-1.053,-1.9269,0.72108
-0.1172,-8.755,0.0187,0.08661
5.784,6.5235,-0.0115,0.08402
4.0523,3.0286,-0.116,0.17833
-2.4627,3.633,-0.0469,0.39683
-2.3352,-3.5886,-0.3753,0.41863
-2.3014,7.7946,0.5011,0.15723
-3.7282,2.9504,-0.1126,0.40042
-0.9202,-4.8894,0.4229,0.33189
0.4222,6.4846,-0.062,0.23665
1.0147,-0.3236,0.7919,0.46726
8.4548,0.3919,0.0962,0.19062
3.0671,-1.215,-0.8192,0.48713
-3.1513,-6.8429,0.1737,0.17449
7.9247,2.5885,-0.1606,0.09889
0.6768,7.5177,-0.1291,0.16313
-3.8827,-8.451,0.5728,0.12954
7.3515,4.894,-0.4495,0.13487
3.3158,2.9008,0.6348,0.26058
-5.7836,1.6554,0.132,0.3135
0.8626,-4.6398,-0.7811,0.16385
4.9687,0.5048,-0.009,0.29571
1.3451,1.6707,-2.0554,0.47145
-2.4782,-0.5497,-1.8762,0.56636
1.6473,6.9719,0.5593,0.18456
-6.1653,-2.1468,-0.2754,0.05168
-0.7189,-4.4508,-0.263,0.24008
-2.0938,7.3922,0.1637,0.10236
-6.9438,-1.953,0.1765,0.14714
7.9536,2.6633,0.2648,0.13816
-9.0737,2.7645,0.1234,0.08532
-4.8957,-5.0025,-0.3347,0.1609
-1.0716,0.8418,-1.0676,0.52065
0.0508,7.0628,0.1035,0.08455
0.7456,-0.1183,-0.8311,0.95073
1.8561,-6.0432,0.4435,0.14147
-7.4875,4.2954,-0.1021,0.09716
-5.6626,-2.933,-0.2247,0.15695
-1.6522,-0.071,-0.6868,0.49995
4.2203,-0.0508,-0.4722,0.23489
-2.978,-6.3525,-0.6047,0.15072
7.4377,-1.4774,0.1926,0.09704
1.1204,6.3518,0.302,0.23119
-5.7552,-3.5746,-0.2245,0.10466
0.7077,-4.7652,-0.0341,0.36035
0.1992,6.3385,0.2334,0.23887
0.6218,1.6607,0.1333,0.69951
7.7382,1.1882,0.2182,0.0931
0.7915,-1.9374,-1.2438,0.52265
-2.346,3.6845,0.2588,0.30269
8.8839,-0.7047,-0.2839,0.10222
2.9026,3.4657,0.6843,0.35636
-6.7837,-2.9117,-0.4816,0.20522
-3.0563,-1.6185,-1.2804,0.51113
-1.9514,7.3519,0.2013,0.21138
-2.2574,4.4521,-0.1933,0.29112
6.6631,6.1523,0.1171,0.10191
1.1534,6.2387,-0.1338,0.17142
-2.6782,3.1995,-0.6757,0.43067
7.1907,-1.6411,0.2675,0.157
2.8716,-1.8999,0.1031,0.30803
-2.7374,-7.724,0.2741,0.05179
7.0534,5.9436,0.242,0.09481
-1.1445,8.1228,-0.1543,0.22835
0.0153,2.6718,0.1545,0.59603
8.0823,-1.1259,-0.0638,0.13842
3.804,0.2243,-0.0046,0.4446
1.3422,-8.7012,0.0107,0.1467
6.4368,5.8019,-0.0082,0.13609
-6.2825,5.6355,0.0933,0.14308
0.4263,-9.3405,0.1605,0.09224
-2.7683,-1.9828,-0.0774,0.60428
4.9494,3.6252,-0.3797,0.19415
-2.4996,2.5128,-0.512,0.30815
7.1173,4.2979,0.1847,0.14161
4.5742,2.0097,-0.4588,0.33956
-5.7347,1.8749,0.5328,0.26072
7.7496,5.9198,0.0963,0.11664
-8.4588,3.4386,0.0234,0.08925
0.0687,-8.8213,0.0579,0.08966
7.2035,-1.3308,-0.2843,0.11477
-4.8002,7.6332,-0.3142,0.20851
-6.8816,-2.214,-0.1582,0.23005
-2.1801,-1.6126,0.1362,0.56625
-2.4943,6.8593,-0.2303,0.17005
-4.614,1.6107,0.054,0.3976
4.2663,-3.8305,0.2986,0.13174
-7.755,5.6961,0.125,0.13501
-1.8505,-8.3204,-0.1253,0.1033
4.9815,-4.4206,0.0666,0.23552
0.5402,6.0977,0.2405,0.18221
-5.5816,1.5844,0.0971,0.21832
0.6404,-5.1981,-0.7501,0.23014
3.5419,4.1611,-0.1143,0.30042
-6.1652,-0.0454,0.294,0.30472
3.6491,-5.7882,0.0169,0.27898
3.8848,-0.436,0.3307,0.4222
-2.3292,-7.6937,0.2673,0.11716
8.0909,1.626,0.2556,0.13112
1.0108,-1.9285,-0.8395,0.39847
-0.9659,3.2474,0.0241,0.28216
7.9373,1.947,0.0496,0.10832
3.5911,-0.8256,-0.7452,0.49081
-6.7173,-0.0795,0.1539,0.20098
-2.7934,-2.0555,-0.6641,0.47841
3.1032,0.4497,0.1112,0.39564
0.789,-9.7974,0.2977,0.11189
5.1238,-3.5086,-0.1094,0.11764
-7.1584,5.88,-0.2693,0.13164
-6.7111,-0.6467,0.0777,0.19267
3.1245,-5.8807,0.3327,0.18148
-5.3961,6.689,0.1381,0.1093
-3.4601,3.1733,-0.3576,0.38535
-2.9957,-0.1104,-1.4298,0.53031
5.12,0.8025,0.1093,0.46983
-6.4686,-4.3682,-0.1427,0.10438
6.8784,-3.016,0.394,0.15802
-8.9247,1.1087,-0.1486,0.09699
2.2978,-9.5518,-0.1947,0.09696
2.0769,-5.7387,0.2812,0.23535
1.7902,6.597,-0.0018,0.13146
-5.2358,-3.1991,-0.1735,0.16858
-2.7263,-3.093,-0.298,0.29939
-7.0873,5.1909,0.226,0.09823
0.7377,0.3086,0.4736,1.05806
7.614,0.7034,0.3409,0.18266
-0.7875,7.4089,0.102,0.10549
-3.1903,-7.6277,0.0002,0.15088
-2.9413,-2.3156,0.7857,0.38901
4.5938,0.9356,-0.0981,0.3452
-0.3061,3.4152,-1.2139,0.43042
-3.3012,0.3746,-0.2813,0.55385
1.8046,-1.6588,-0.1217,0.76089
-6.5528,-0.7947,0.2344,0.15613
7.2216,-2.7846,0.5485,0.14038
4.0967,1.76,-0.6692,0.38713
-3.481,3.2616,1.3404,0.32455
8.2948,3.6903,0.0183,0.05536
3.926,3.2404,0.2613,0.26687
3.6521,-10.0779,0.0782,0.16039
8.6247,0.0635,0.1098,0.10565
-0.7352,-0.1076,0.038,1.14846
-2.8216,2.3432,0.9943,0.43246
-1.8578,-2.8634,-0.5692,0.57119
3.5025,2.1518,-0.3545,0.40668
2.0138,1.395,1.6574,0.51344
8.3392,-1.8163,0.0449,0.07875
-7.7457,4.5431,-0.1993,0.12611
-6.6312,-2.1253,-0.4024,0.30706
6.9375,4.5937,-0.019,0.08571
-3.5276,8.441,0.046,0.11203
-0.7602,-8.7391,-0.4841,0.10822
7.1315,-0.0734,-0.1224,0.15233
1.0512,-1.2057,-0.3052,0.71487
0.8709,2.4933,0.421,0.57889
-3.0412,-2.1107,-0.7901,0.28099
1.4881,-1.9305,0.1048,0.43572
-2.7228,-8.0581,0.0477,0.06127
8.8232,3.4297,0.3235,0.05992
-7.519,4.9274,-0.3372,0.06665
-4.7516,-5.0402,0.0062,0.14154
7.7402,-0.6359,0.4117,0.1124
-6.3681,5.9689,0.0879,0.11614
1.8895,-8.7733,-0.1365,0.09526
6.6548,-2.338,0.2454,0.1248
-7.6701,4.7264,0.0062,0.12805
-0.2492,1.7783,-0.0619,0.67744
-1.1005,-2.8817,-1.3582,0.30923
3.4731,0.4407,0.6895,0.48604
-0.8143,3.0817,-0.8413,0.52213
2.7531,-4.8144,0.7131,0.29775
-1.4596,7.7784,-0.1347,0.10478
-5.765,-1.3446,-0.1971,0.22982
-0.4764,-5.475,0.6626,0.18395
-9.2678,2.3545,0.0543,0.0955
0.8974,0.413,-1.145,0.66239
-2.7828,-0.6679,0.2112,0.43332
4.4419,0.2703,0.4596,0.25195
-4.2432,-7.6583,0.2509,0.15901
-3.3365,-0.4576,-0.9477,0.30649
-9.7307,3.4912,0.6901,0.07619
-5.5214,0.3991,-0.2619,0.27198
7.3234,4.5853,0.2262,0.092
-8.2438,4.3277,-0.0056,0.14875
-2.3981,3.041,0.7579,0.21365
7.4775,2.365,-0.1172,0.14425
-3.2232,6.1976,0.0386,0.1528
-3.672,-7.8386,-0.2847,0.10947
7.4851,3.3851,-0.2394,0.07928
-8.2138,4.3324,-0.1829,0.08101
1.5692,0.5777,-0.947,0.74196
8.5832,1.187,0.2063,0.12899
0.8484,-1.6782,-1.0512,0.42739
-6.4332,-0.4234,0.0817,0.17635
8.4363,1.4704,0.0974,0.12812
4.1731,0.7743,-0.2583,0.33897
-4.468,2.5741,0.9362,0.34844
1.3662,-5.677,0.3307,0.30037
1.3291,-1.6911,0.6202,0.199
-0.1541,3.5597,-0.5224,0.39957
6.9702,6.0431,-0.0893,0.10099
1.7591,6.6229,0.0901,0.24156
-5.0807,1.732,0.7716,0.34058
7.211,6.4206,-0.1534,0.10111
3.2018,1.5759,0.9398,0.43202
-3.7951,-7.1256,-0.2156,0.11384
-2.2618,-1.827,-0.8432,0.5634
2.5556,-1.6515,0.8641,0.24254
-4.6923,-6.9831,-0.265,0.16879
-2.1401,-3.6187,0.0799,0.25728
-1.1763,7.3185,0.5454,0.14675
-0.3542,-8.8514,-0.1188,0.12141
7.9009,1.3072,0.023,0.14165
-3.5645,6.7852,0.3295,0.16498
-6.3545,-1.604,-0.1617,0.25954
